Products,province,year,avg_total_yearly
"Limes, unit",British Columbia,2022,0.8841666666666667
"Limes, unit",British Columbia,2023,0.8883333333333333
"Limes, unit",British Columbia,2024,0.83375
"Limes, unit",Manitoba,2017,0.5341666666666667
"Limes, unit",Manitoba,2018,0.535
"Limes, unit",Manitoba,2019,0.5883333333333333
"Limes, unit",Manitoba,2020,0.59
"Limes, unit",Manitoba,2021,0.6375000000000001
"Limes, unit",Manitoba,2022,0.8358333333333333
"Limes, unit",Manitoba,2023,0.8433333333333333
"Limes, unit",Manitoba,2024,0.77
"Limes, unit",New Brunswick,2017,0.7174999999999999
"Limes, unit",New Brunswick,2018,0.7575
"Limes, unit",New Brunswick,2019,0.7799999999999999
"Limes, unit",New Brunswick,2020,0.8291666666666666
"Limes, unit",New Brunswick,2021,0.8566666666666666
"Limes, unit",New Brunswick,2022,1.0608333333333333
"Limes, unit",New Brunswick,2023,1.0816666666666668
"Limes, unit",New Brunswick,2024,1.05375
"Limes, unit",Newfoundland and Labrador,2017,0.8175
"Limes, unit",Newfoundland and Labrador,2018,0.8233333333333334
"Limes, unit",Newfoundland and Labrador,2019,0.8325
"Limes, unit",Newfoundland and Labrador,2020,0.8849999999999999
"Limes, unit",Newfoundland and Labrador,2021,0.9225
"Limes, unit",Newfoundland and Labrador,2022,1.1708333333333334
"Limes, unit",Newfoundland and Labrador,2023,1.295
"Limes, unit",Newfoundland and Labrador,2024,1.21125
"Limes, unit",Nova Scotia,2017,0.7233333333333333
"Limes, unit",Nova Scotia,2018,0.7683333333333334
"Limes, unit",Nova Scotia,2019,0.7916666666666666
"Limes, unit",Nova Scotia,2020,0.8258333333333333
"Limes, unit",Nova Scotia,2021,0.8533333333333334
"Limes, unit",Nova Scotia,2022,1.0691666666666666
"Limes, unit",Nova Scotia,2023,1.0975
"Limes, unit",Nova Scotia,2024,1.0625
"Limes, unit",Ontario,2017,0.3941666666666667
"Limes, unit",Ontario,2018,0.4658333333333333
"Limes, unit",Ontario,2019,0.48666666666666664
"Limes, unit",Ontario,2020,0.4916666666666667
"Limes, unit",Ontario,2021,0.5408333333333334
"Limes, unit",Ontario,2022,0.7191666666666667
"Limes, unit",Ontario,2023,0.7458333333333332
"Limes, unit",Ontario,2024,0.725
"Limes, unit",Prince Edward Island,2017,0.7308333333333333
"Limes, unit",Prince Edward Island,2018,0.775
"Limes, unit",Prince Edward Island,2019,0.7991666666666667
"Limes, unit",Prince Edward Island,2020,0.8250000000000001
"Limes, unit",Prince Edward Island,2021,0.8616666666666667
"Limes, unit",Prince Edward Island,2022,1.0825
"Limes, unit",Prince Edward Island,2023,1.1041666666666667
"Limes, unit",Prince Edward Island,2024,1.0475
"Limes, unit",Quebec,2017,0.48583333333333334
"Limes, unit",Quebec,2018,0.5275
"Limes, unit",Quebec,2019,0.5991666666666666
"Limes, unit",Quebec,2020,0.6408333333333334
"Limes, unit",Quebec,2021,0.7366666666666667
"Limes, unit",Quebec,2022,0.8658333333333333
"Limes, unit",Quebec,2023,0.8300000000000001
"Limes, unit",Quebec,2024,0.8362499999999999
"Limes, unit",Saskatchewan,2017,0.5383333333333333
"Limes, unit",Saskatchewan,2018,0.5525000000000001
"Limes, unit",Saskatchewan,2019,0.6083333333333333
"Limes, unit",Saskatchewan,2020,0.61
"Limes, unit",Saskatchewan,2021,0.655
"Limes, unit",Saskatchewan,2022,0.875
"Limes, unit",Saskatchewan,2023,0.8941666666666667
"Limes, unit",Saskatchewan,2024,0.81625
"Oranges, per kilogram",Alberta,2017,3.5233333333333334
"Oranges, per kilogram",Alberta,2018,3.4933333333333336
"Oranges, per kilogram",Alberta,2019,3.7566666666666664
"Oranges, per kilogram",Alberta,2020,3.9774999999999996
"Oranges, per kilogram",Alberta,2021,4.1674999999999995
"Oranges, per kilogram",Alberta,2022,4.745833333333334
"Oranges, per kilogram",Alberta,2023,4.601666666666667
"Oranges, per kilogram",Alberta,2024,4.135
"Oranges, per kilogram",British Columbia,2017,3.5
"Oranges, per kilogram",British Columbia,2018,3.5991666666666666
"Oranges, per kilogram",British Columbia,2019,3.840833333333333
"Oranges, per kilogram",British Columbia,2020,3.864166666666667
"Oranges, per kilogram",British Columbia,2021,4.176666666666667
"Oranges, per kilogram",British Columbia,2022,4.859166666666667
"Oranges, per kilogram",British Columbia,2023,4.883333333333334
"Oranges, per kilogram",British Columbia,2024,4.061249999999999
"Oranges, per kilogram",Manitoba,2017,3.6291666666666664
"Oranges, per kilogram",Manitoba,2018,3.5841666666666665
"Oranges, per kilogram",Manitoba,2019,3.5666666666666664
"Oranges, per kilogram",Manitoba,2020,3.6149999999999998
"Oranges, per kilogram",Manitoba,2021,3.955833333333333
"Oranges, per kilogram",Manitoba,2022,4.718333333333333
"Oranges, per kilogram",Manitoba,2023,4.583333333333333
"Oranges, per kilogram",Manitoba,2024,4.0875
"Oranges, per kilogram",New Brunswick,2017,3.813333333333333
"Oranges, per kilogram",New Brunswick,2018,3.855833333333333
"Oranges, per kilogram",New Brunswick,2019,3.9583333333333335
"Oranges, per kilogram",New Brunswick,2020,4.379166666666666
"Oranges, per kilogram",New Brunswick,2021,4.325833333333333
"Oranges, per kilogram",New Brunswick,2022,4.949166666666667
"Oranges, per kilogram",New Brunswick,2023,6.011666666666667
"Oranges, per kilogram",New Brunswick,2024,5.30625
"Oranges, per kilogram",Newfoundland and Labrador,2017,4.379166666666666
"Oranges, per kilogram",Newfoundland and Labrador,2018,4.274166666666667
"Oranges, per kilogram",Newfoundland and Labrador,2019,4.555833333333333
"Oranges, per kilogram",Newfoundland and Labrador,2020,4.7075000000000005
"Oranges, per kilogram",Newfoundland and Labrador,2021,4.89
"Oranges, per kilogram",Newfoundland and Labrador,2022,5.3933333333333335
"Oranges, per kilogram",Newfoundland and Labrador,2023,5.916666666666667
"Oranges, per kilogram",Newfoundland and Labrador,2024,5.73625
"Oranges, per kilogram",Nova Scotia,2017,3.7266666666666666
"Oranges, per kilogram",Nova Scotia,2018,3.8083333333333336
"Oranges, per kilogram",Nova Scotia,2019,3.8858333333333337
"Oranges, per kilogram",Nova Scotia,2020,4.275833333333334
"Oranges, per kilogram",Nova Scotia,2021,4.199166666666667
"Oranges, per kilogram",Nova Scotia,2022,4.796666666666667
"Oranges, per kilogram",Nova Scotia,2023,5.911666666666666
"Oranges, per kilogram",Nova Scotia,2024,5.11125
"Oranges, per kilogram",Ontario,2017,3.0433333333333334
"Oranges, per kilogram",Ontario,2018,3.0875
"Oranges, per kilogram",Ontario,2019,3.1366666666666667
"Oranges, per kilogram",Ontario,2020,3.4883333333333333
"Oranges, per kilogram",Ontario,2021,3.3275
"Oranges, per kilogram",Ontario,2022,3.7375000000000003
"Oranges, per kilogram",Ontario,2023,3.874166666666667
"Oranges, per kilogram",Ontario,2024,3.5612500000000002
"Oranges, per kilogram",Prince Edward Island,2017,3.7816666666666667
"Oranges, per kilogram",Prince Edward Island,2018,3.8325
"Oranges, per kilogram",Prince Edward Island,2019,3.920833333333334
"Oranges, per kilogram",Prince Edward Island,2020,4.315
"Oranges, per kilogram",Prince Edward Island,2021,4.2025
"Oranges, per kilogram",Prince Edward Island,2022,4.899166666666667
"Oranges, per kilogram",Prince Edward Island,2023,5.966666666666666
"Oranges, per kilogram",Prince Edward Island,2024,5.12875
"Oranges, per kilogram",Quebec,2017,3.205
"Oranges, per kilogram",Quebec,2018,3.454166666666667
"Oranges, per kilogram",Quebec,2019,3.645
"Oranges, per kilogram",Quebec,2020,4.576666666666667
"Oranges, per kilogram",Quebec,2021,4.583333333333333
"Oranges, per kilogram",Quebec,2022,5.195833333333334
"Oranges, per kilogram",Quebec,2023,5.445
"Oranges, per kilogram",Quebec,2024,4.40375
"Oranges, per kilogram",Saskatchewan,2017,3.6216666666666666
"Oranges, per kilogram",Saskatchewan,2018,3.56
"Oranges, per kilogram",Saskatchewan,2019,3.7808333333333333
"Oranges, per kilogram",Saskatchewan,2020,3.8333333333333335
"Oranges, per kilogram",Saskatchewan,2021,4.0275
"Oranges, per kilogram",Saskatchewan,2022,4.7875000000000005
"Oranges, per kilogram",Saskatchewan,2023,4.7775
"Oranges, per kilogram",Saskatchewan,2024,4.2837499999999995
"Pears, per kilogram",Alberta,2017,3.8383333333333334
"Pears, per kilogram",Alberta,2018,3.9175
"Pears, per kilogram",Alberta,2019,4.216666666666667
"Pears, per kilogram",Alberta,2020,4.523333333333333
"Pears, per kilogram",Alberta,2021,4.685833333333334
"Pears, per kilogram",Alberta,2022,5.213333333333334
"Pears, per kilogram",Alberta,2023,5.528333333333333
"Pears, per kilogram",Alberta,2024,5.6025
"Pears, per kilogram",British Columbia,2017,3.9591666666666665
"Pears, per kilogram",British Columbia,2018,4.074166666666667
"Pears, per kilogram",British Columbia,2019,4.273333333333333
"Pears, per kilogram",British Columbia,2020,4.480833333333334
"Pears, per kilogram",British Columbia,2021,4.789166666666667
"Pears, per kilogram",British Columbia,2022,5.3425
"Pears, per kilogram",British Columbia,2023,5.7525
"Pears, per kilogram",British Columbia,2024,5.827500000000001
"Pears, per kilogram",Manitoba,2017,3.9625
"Pears, per kilogram",Manitoba,2018,3.985
"Pears, per kilogram",Manitoba,2019,4.139166666666667
"Pears, per kilogram",Manitoba,2020,4.349166666666666
"Pears, per kilogram",Manitoba,2021,4.588333333333334
"Pears, per kilogram",Manitoba,2022,5.0625
"Pears, per kilogram",Manitoba,2023,5.405
"Pears, per kilogram",Manitoba,2024,5.44875
"Pears, per kilogram",New Brunswick,2017,4.6325
"Pears, per kilogram",New Brunswick,2018,4.7508333333333335
"Pears, per kilogram",New Brunswick,2019,4.925
"Pears, per kilogram",New Brunswick,2020,5.716666666666666
"Pears, per kilogram",New Brunswick,2021,5.844166666666666
"Pears, per kilogram",New Brunswick,2022,6.198333333333333
"Pears, per kilogram",New Brunswick,2023,6.23
"Pears, per kilogram",New Brunswick,2024,6.06875
"Pears, per kilogram",Newfoundland and Labrador,2017,5.031666666666666
"Pears, per kilogram",Newfoundland and Labrador,2018,5.1225
"Pears, per kilogram",Newfoundland and Labrador,2019,5.228333333333333
"Pears, per kilogram",Newfoundland and Labrador,2020,5.860833333333333
"Pears, per kilogram",Newfoundland and Labrador,2021,6.128333333333334
"Pears, per kilogram",Newfoundland and Labrador,2022,6.681666666666666
"Pears, per kilogram",Newfoundland and Labrador,2023,6.909166666666667
"Pears, per kilogram",Newfoundland and Labrador,2024,6.95875
"Pears, per kilogram",Nova Scotia,2017,4.625
"Pears, per kilogram",Nova Scotia,2018,4.7491666666666665
"Pears, per kilogram",Nova Scotia,2019,4.9191666666666665
"Pears, per kilogram",Nova Scotia,2020,5.578333333333333
"Pears, per kilogram",Nova Scotia,2021,5.8308333333333335
"Pears, per kilogram",Nova Scotia,2022,6.023333333333333
"Pears, per kilogram",Nova Scotia,2023,6.179166666666667
"Pears, per kilogram",Nova Scotia,2024,5.9325
"Pears, per kilogram",Ontario,2017,3.6466666666666665
"Pears, per kilogram",Ontario,2018,3.9316666666666666
"Pears, per kilogram",Ontario,2019,4.049166666666667
"Pears, per kilogram",Ontario,2020,4.2775
"Pears, per kilogram",Ontario,2021,4.295833333333333
"Pears, per kilogram",Ontario,2022,5.101666666666667
"Pears, per kilogram",Ontario,2023,5.21
"Pears, per kilogram",Ontario,2024,5.0225
"Pears, per kilogram",Prince Edward Island,2017,4.733333333333333
"Pears, per kilogram",Prince Edward Island,2018,4.785833333333334
"Pears, per kilogram",Prince Edward Island,2019,4.9783333333333335
"Pears, per kilogram",Prince Edward Island,2020,5.6625000000000005
"Pears, per kilogram",Prince Edward Island,2021,5.998333333333334
"Pears, per kilogram",Prince Edward Island,2022,6.228333333333333
"Pears, per kilogram",Prince Edward Island,2023,6.322500000000001
"Pears, per kilogram",Prince Edward Island,2024,6.01625
"Pears, per kilogram",Quebec,2017,3.9766666666666666
"Pears, per kilogram",Quebec,2018,4.199166666666667
"Pears, per kilogram",Quebec,2019,4.301666666666667
"Pears, per kilogram",Quebec,2020,4.945
"Pears, per kilogram",Quebec,2021,4.9375
"Pears, per kilogram",Quebec,2022,5.641666666666667
"Pears, per kilogram",Quebec,2023,5.896666666666667
"Pears, per kilogram",Quebec,2024,4.985
"Pears, per kilogram",Saskatchewan,2017,3.995833333333333
"Pears, per kilogram",Saskatchewan,2018,3.9716666666666662
"Pears, per kilogram",Saskatchewan,2019,4.310833333333334
"Pears, per kilogram",Saskatchewan,2020,4.531666666666666
"Pears, per kilogram",Saskatchewan,2021,4.718333333333333
"Pears, per kilogram",Saskatchewan,2022,5.233333333333333
"Pears, per kilogram",Saskatchewan,2023,5.540833333333333
"Pears, per kilogram",Saskatchewan,2024,5.62125
