Products,province,year,avg_total_yearly
"Vegetable oil, 3 litres",New Brunswick,2018,7.37
"Vegetable oil, 3 litres",New Brunswick,2019,7.3999999999999995
"Vegetable oil, 3 litres",New Brunswick,2020,7.5683333333333325
"Vegetable oil, 3 litres",New Brunswick,2021,8.826666666666666
"Vegetable oil, 3 litres",New Brunswick,2022,13.394166666666665
"Vegetable oil, 3 litres",New Brunswick,2023,14.280833333333334
"Vegetable oil, 3 litres",New Brunswick,2024,12.2875
"Vegetable oil, 3 litres",Newfoundland and Labrador,2017,6.876666666666666
"Vegetable oil, 3 litres",Newfoundland and Labrador,2018,6.845
"Vegetable oil, 3 litres",Newfoundland and Labrador,2019,6.895833333333333
"Vegetable oil, 3 litres",Newfoundland and Labrador,2020,7.046666666666667
"Vegetable oil, 3 litres",Newfoundland and Labrador,2021,8.286666666666667
"Vegetable oil, 3 litres",Newfoundland and Labrador,2022,12.530000000000001
"Vegetable oil, 3 litres",Newfoundland and Labrador,2023,12.5875
"Vegetable oil, 3 litres",Newfoundland and Labrador,2024,11.64875
"Vegetable oil, 3 litres",Nova Scotia,2017,7.0183333333333335
"Vegetable oil, 3 litres",Nova Scotia,2018,7.010000000000001
"Vegetable oil, 3 litres",Nova Scotia,2019,7.1825
"Vegetable oil, 3 litres",Nova Scotia,2020,7.225833333333333
"Vegetable oil, 3 litres",Nova Scotia,2021,8.6875
"Vegetable oil, 3 litres",Nova Scotia,2022,13.0675
"Vegetable oil, 3 litres",Nova Scotia,2023,13.601666666666667
"Vegetable oil, 3 litres",Nova Scotia,2024,11.7625
"Vegetable oil, 3 litres",Ontario,2017,5.22
"Vegetable oil, 3 litres",Ontario,2018,5.392499999999999
"Vegetable oil, 3 litres",Ontario,2019,5.206666666666666
"Vegetable oil, 3 litres",Ontario,2020,5.3675
"Vegetable oil, 3 litres",Ontario,2021,7.396666666666667
"Vegetable oil, 3 litres",Ontario,2022,10.555833333333334
"Vegetable oil, 3 litres",Ontario,2023,10.6725
"Vegetable oil, 3 litres",Ontario,2024,9.675
"Vegetable oil, 3 litres",Prince Edward Island,2017,7.1883333333333335
"Vegetable oil, 3 litres",Prince Edward Island,2018,7.079166666666667
"Vegetable oil, 3 litres",Prince Edward Island,2019,7.2250000000000005
"Vegetable oil, 3 litres",Prince Edward Island,2020,7.180833333333333
"Vegetable oil, 3 litres",Prince Edward Island,2021,8.621666666666668
"Vegetable oil, 3 litres",Prince Edward Island,2022,13.191666666666668
"Vegetable oil, 3 litres",Prince Edward Island,2023,13.520000000000001
"Vegetable oil, 3 litres",Prince Edward Island,2024,12.09125
"Vegetable oil, 3 litres",Quebec,2017,5.434166666666667
"Vegetable oil, 3 litres",Quebec,2018,5.73
"Vegetable oil, 3 litres",Quebec,2019,5.5125
"Vegetable oil, 3 litres",Quebec,2020,5.555833333333333
"Vegetable oil, 3 litres",Quebec,2021,7.384166666666666
"Vegetable oil, 3 litres",Quebec,2022,10.5675
"Vegetable oil, 3 litres",Quebec,2023,11.065
"Vegetable oil, 3 litres",Quebec,2024,10.1575
"Vegetable oil, 3 litres",Saskatchewan,2017,10.07
"Vegetable oil, 3 litres",Saskatchewan,2018,9.256666666666666
"Vegetable oil, 3 litres",Saskatchewan,2019,8.425833333333333
"Vegetable oil, 3 litres",Saskatchewan,2020,8.340833333333334
"Vegetable oil, 3 litres",Saskatchewan,2021,10.1
"Vegetable oil, 3 litres",Saskatchewan,2022,13.987499999999999
"Vegetable oil, 3 litres",Saskatchewan,2023,14.594166666666666
"Vegetable oil, 3 litres",Saskatchewan,2024,13.13625
