Products,province,avg_total
"Frozen green beans, 750 grams",Prince Edward Island,3.8167391304347826
"Frozen green beans, 750 grams",Quebec,3.6626086956521737
"Frozen green beans, 750 grams",Saskatchewan,3.1432608695652173
"Frozen mixed vegetables, 750 grams ",Alberta,3.19554347826087
"Frozen mixed vegetables, 750 grams ",British Columbia,3.1815217391304347
"Frozen mixed vegetables, 750 grams ",Manitoba,3.1021739130434782
"Frozen mixed vegetables, 750 grams ",New Brunswick,3.6877173913043477
"Frozen mixed vegetables, 750 grams ",Newfoundland and Labrador,3.7969565217391303
"Frozen mixed vegetables, 750 grams ",Nova Scotia,3.6203260869565215
"Frozen mixed vegetables, 750 grams ",Ontario,3.176413043478261
"Frozen mixed vegetables, 750 grams ",Prince Edward Island,3.6376086956521743
"Frozen mixed vegetables, 750 grams ",Quebec,3.5746739130434784
"Frozen mixed vegetables, 750 grams ",Saskatchewan,3.0650000000000004
"Frozen peas, 750 grams",Alberta,3.052826086956522
"Frozen peas, 750 grams",British Columbia,3.1396739130434783
"Frozen peas, 750 grams",Manitoba,2.9430434782608694
"Frozen peas, 750 grams",New Brunswick,3.270326086956522
"Frozen peas, 750 grams",Newfoundland and Labrador,3.277282608695652
"Frozen peas, 750 grams",Nova Scotia,3.2457608695652174
"Frozen peas, 750 grams",Ontario,3.03195652173913
"Frozen peas, 750 grams",Prince Edward Island,3.2506521739130436
"Frozen peas, 750 grams",Quebec,3.258260869565217
"Frozen peas, 750 grams",Saskatchewan,3.001195652173913
"Frozen pizza, 390 grams",Alberta,4.3225
"Frozen pizza, 390 grams",British Columbia,4.338804347826087
"Frozen pizza, 390 grams",Manitoba,4.13804347826087
"Frozen pizza, 390 grams",New Brunswick,4.338152173913044
"Frozen pizza, 390 grams",Newfoundland and Labrador,4.274782608695652
"Frozen pizza, 390 grams",Nova Scotia,4.336195652173913
"Frozen pizza, 390 grams",Ontario,4.1808695652173915
"Frozen pizza, 390 grams",Prince Edward Island,4.319782608695652
"Frozen pizza, 390 grams",Quebec,4.258695652173913
"Frozen pizza, 390 grams",Saskatchewan,4.215217391304348
"Frozen spinach, 300 grams",Alberta,1.7317391304347824
"Frozen spinach, 300 grams",British Columbia,1.8345652173913043
"Frozen spinach, 300 grams",Manitoba,1.7801086956521741
"Frozen spinach, 300 grams",New Brunswick,2.072282608695652
"Frozen spinach, 300 grams",Newfoundland and Labrador,2.005108695652174
"Frozen spinach, 300 grams",Nova Scotia,1.9489130434782609
"Frozen spinach, 300 grams",Ontario,1.644782608695652
"Frozen spinach, 300 grams",Prince Edward Island,2.0186956521739132
"Frozen spinach, 300 grams",Quebec,1.7106521739130434
"Frozen spinach, 300 grams",Saskatchewan,1.7679347826086957
"Frozen strawberries, 600 grams",Alberta,4.547173913043478
"Frozen strawberries, 600 grams",British Columbia,4.643586956521739
"Frozen strawberries, 600 grams",Manitoba,4.429130434782609
"Frozen strawberries, 600 grams",New Brunswick,4.583913043478261
"Frozen strawberries, 600 grams",Newfoundland and Labrador,4.5988043478260865
"Frozen strawberries, 600 grams",Nova Scotia,4.568695652173913
"Frozen strawberries, 600 grams",Ontario,4.581086956521739
"Frozen strawberries, 600 grams",Prince Edward Island,4.549782608695652
"Frozen strawberries, 600 grams",Quebec,4.584347826086956
"Frozen strawberries, 600 grams",Saskatchewan,4.443695652173913
"Grapes, per kilogram",Alberta,7.672826086956522
"Grapes, per kilogram",British Columbia,7.627826086956522
"Grapes, per kilogram",Manitoba,7.453913043478261
"Grapes, per kilogram",New Brunswick,6.602717391304348
"Grapes, per kilogram",Newfoundland and Labrador,7.715108695652174
"Grapes, per kilogram",Nova Scotia,6.716304347826087
"Grapes, per kilogram",Ontario,6.077934782608695
"Grapes, per kilogram",Prince Edward Island,6.737608695652174
"Grapes, per kilogram",Quebec,5.591739130434783
"Grapes, per kilogram",Saskatchewan,7.646521739130435
"Ground beef, per kilogram",Alberta,10.30391304347826
"Ground beef, per kilogram",British Columbia,10.30554347826087
"Ground beef, per kilogram",Manitoba,9.740978260869564
"Ground beef, per kilogram",New Brunswick,9.57108695652174
"Ground beef, per kilogram",Newfoundland and Labrador,9.636739130434783
"Ground beef, per kilogram",Nova Scotia,9.487717391304347
"Ground beef, per kilogram",Ontario,9.990760869565218
"Ground beef, per kilogram",Prince Edward Island,9.575869565217392
"Ground beef, per kilogram",Quebec,10.656630434782608
"Ground beef, per kilogram",Saskatchewan,9.570326086956522
"Hummus, 227 grams",Alberta,3.551195652173913
"Hummus, 227 grams",British Columbia,3.4899999999999998
"Hummus, 227 grams",Manitoba,3.431304347826087
"Hummus, 227 grams",New Brunswick,3.5756521739130434
"Hummus, 227 grams",Newfoundland and Labrador,3.5907608695652176
"Hummus, 227 grams",Nova Scotia,3.553695652173913
"Hummus, 227 grams",Ontario,3.421630434782609
"Hummus, 227 grams",Prince Edward Island,3.5742391304347825
"Hummus, 227 grams",Quebec,3.655760869565217
"Hummus, 227 grams",Saskatchewan,3.46804347826087
"Iceberg lettuce, unit",Alberta,2.6944565217391303
"Iceberg lettuce, unit",British Columbia,2.6277173913043477
"Iceberg lettuce, unit",Manitoba,2.6433695652173914
"Iceberg lettuce, unit",New Brunswick,2.804673913043478
"Iceberg lettuce, unit",Newfoundland and Labrador,3.1684782608695654
"Iceberg lettuce, unit",Nova Scotia,2.8206521739130435
"Iceberg lettuce, unit",Ontario,2.4188043478260868
"Iceberg lettuce, unit",Prince Edward Island,2.8779347826086954
"Iceberg lettuce, unit",Quebec,2.3032608695652175
"Iceberg lettuce, unit",Saskatchewan,2.6920652173913044
"Infant formula, 900 grams ",Alberta,32.44119565217392
"Infant formula, 900 grams ",British Columbia,32.706739130434784
"Infant formula, 900 grams ",Manitoba,30.57336956521739
"Infant formula, 900 grams ",New Brunswick,30.530978260869563
"Infant formula, 900 grams ",Newfoundland and Labrador,31.98336956521739
"Infant formula, 900 grams ",Nova Scotia,31.36119565217391
"Infant formula, 900 grams ",Ontario,32.35826086956522
"Infant formula, 900 grams ",Prince Edward Island,29.22717391304348
"Infant formula, 900 grams ",Quebec,29.26
"Infant formula, 900 grams ",Saskatchewan,30.43184782608696
"Ketchup, 1 litre",Alberta,3.5979347826086956
"Ketchup, 1 litre",British Columbia,3.536521739130435
"Ketchup, 1 litre",Manitoba,3.4792391304347823
"Ketchup, 1 litre",New Brunswick,3.9104347826086956
"Ketchup, 1 litre",Newfoundland and Labrador,3.7546739130434785
"Ketchup, 1 litre",Nova Scotia,3.815108695652174
"Ketchup, 1 litre",Ontario,3.6103260869565217
"Ketchup, 1 litre",Prince Edward Island,3.9146739130434782
"Ketchup, 1 litre",Quebec,3.7498913043478264
"Ketchup, 1 litre",Saskatchewan,3.470652173913044
"Laundry detergent, 4.43 litres",Alberta,14.478804347826086
"Laundry detergent, 4.43 litres",British Columbia,14.101086956521739
"Laundry detergent, 4.43 litres",Manitoba,14.084673913043478
"Laundry detergent, 4.43 litres",New Brunswick,14.151304347826088
"Laundry detergent, 4.43 litres",Newfoundland and Labrador,13.144239130434782
"Laundry detergent, 4.43 litres",Nova Scotia,13.469347826086958
"Laundry detergent, 4.43 litres",Ontario,12.513260869565217
"Laundry detergent, 4.43 litres",Prince Edward Island,13.294239130434782
"Laundry detergent, 4.43 litres",Quebec,14.965326086956521
"Laundry detergent, 4.43 litres",Saskatchewan,14.404891304347826
"Lemons, unit",Alberta,0.9541304347826087
"Lemons, unit",British Columbia,0.9825
"Lemons, unit",Manitoba,0.9381521739130435
"Lemons, unit",New Brunswick,0.9967391304347827
"Lemons, unit",Newfoundland and Labrador,1.0672826086956522
"Lemons, unit",Nova Scotia,0.9884782608695651
"Lemons, unit",Ontario,0.8089130434782609
"Lemons, unit",Prince Edward Island,0.9965217391304348
"Lemons, unit",Quebec,0.8466304347826087
"Lemons, unit",Saskatchewan,0.9626086956521739
"Limes, unit",Alberta,0.6711956521739131
"Limes, unit",British Columbia,0.6959782608695653
"Limes, unit",Manitoba,0.6622826086956521
"Limes, unit",New Brunswick,0.885108695652174
"Limes, unit",Newfoundland and Labrador,0.9853260869565218
"Limes, unit",Nova Scotia,0.8918478260869565
"Limes, unit",Ontario,0.5644565217391304
"Limes, unit",Prince Edward Island,0.8969565217391304
"Limes, unit",Quebec,0.6839130434782609
"Limes, unit",Saskatchewan,0.6883695652173912
"Margarine, 907 grams",Alberta,5.317065217391304
"Margarine, 907 grams",British Columbia,5.308586956521739
"Margarine, 907 grams",Manitoba,5.144130434782609
"Margarine, 907 grams",New Brunswick,5.535217391304348
"Margarine, 907 grams",Newfoundland and Labrador,5.408586956521739
"Margarine, 907 grams",Nova Scotia,5.458695652173913
"Margarine, 907 grams",Ontario,5.415978260869565
"Margarine, 907 grams",Prince Edward Island,5.568586956521739
"Margarine, 907 grams",Quebec,5.270434782608696
"Margarine, 907 grams",Saskatchewan,5.134239130434783
"Mayonnaise, 890 millilitres ",Alberta,5.101739130434782
"Mayonnaise, 890 millilitres ",British Columbia,5.108804347826087
"Mayonnaise, 890 millilitres ",Manitoba,4.890543478260869
"Mayonnaise, 890 millilitres ",New Brunswick,5.049782608695652
"Mayonnaise, 890 millilitres ",Newfoundland and Labrador,4.682282608695652
"Mayonnaise, 890 millilitres ",Nova Scotia,4.927173913043478
"Mayonnaise, 890 millilitres ",Ontario,5.073043478260869
"Mayonnaise, 890 millilitres ",Prince Edward Island,4.997391304347826
"Mayonnaise, 890 millilitres ",Quebec,5.1367391304347825
"Mayonnaise, 890 millilitres ",Saskatchewan,4.948695652173913
"Meatless burgers, 226 grams",Alberta,5.2607608695652175
"Meatless burgers, 226 grams",British Columbia,5.357608695652174
"Meatless burgers, 226 grams",Manitoba,5.2320652173913045
"Meatless burgers, 226 grams",New Brunswick,5.241086956521739
"Meatless burgers, 226 grams",Newfoundland and Labrador,5.299891304347826
"Meatless burgers, 226 grams",Nova Scotia,5.279565217391305
"Meatless burgers, 226 grams",Ontario,5.386086956521739
"Meatless burgers, 226 grams",Prince Edward Island,5.296195652173913
"Meatless burgers, 226 grams",Quebec,5.324456521739131
"Meatless burgers, 226 grams",Saskatchewan,5.2371739130434785
"Milk, 1 litre",Alberta,2.553804347826087
"Milk, 1 litre",British Columbia,2.5754347826086956
"Milk, 1 litre",Manitoba,1.7704347826086957
"Milk, 1 litre",New Brunswick,2.428369565217391
"Milk, 1 litre",Newfoundland and Labrador,3.145652173913043
"Milk, 1 litre",Nova Scotia,2.6846739130434782
"Milk, 1 litre",Ontario,3.243369565217391
"Milk, 1 litre",Prince Edward Island,2.4183695652173913
"Milk, 1 litre",Quebec,2.44554347826087
"Milk, 1 litre",Saskatchewan,2.5030434782608695
"Milk, 2 litres",Alberta,4.416956521739131
"Milk, 2 litres",British Columbia,4.438586956521739
"Milk, 2 litres",Manitoba,3.86054347826087
"Milk, 2 litres",New Brunswick,4.169239130434782
"Milk, 2 litres",Newfoundland and Labrador,4.113586956521739
"Milk, 2 litres",Nova Scotia,4.072934782608695
"Milk, 2 litres",Ontario,4.919021739130435
"Milk, 2 litres",Prince Edward Island,3.9475000000000002
"Milk, 2 litres",Quebec,4.532608695652174
"Milk, 2 litres",Saskatchewan,4.2617391304347825
"Milk, 4 litres",Alberta,5.239673913043478
"Milk, 4 litres",British Columbia,5.186739130434782
"Milk, 4 litres",Manitoba,5.028804347826087
"Milk, 4 litres",New Brunswick,7.4021739130434785
"Milk, 4 litres",Nova Scotia,6.137608695652173
"Milk, 4 litres",Ontario,5.319673913043479
"Milk, 4 litres",Prince Edward Island,7.784673913043479
"Milk, 4 litres",Quebec,7.152934782608696
"Milk, 4 litres",Saskatchewan,5.1306521739130435
"Mushrooms, 227 grams",Alberta,2.4232608695652176
"Mushrooms, 227 grams",British Columbia,2.46945652173913
"Mushrooms, 227 grams",Manitoba,2.36
"Mushrooms, 227 grams",New Brunswick,2.3978260869565218
"Mushrooms, 227 grams",Newfoundland and Labrador,2.6401086956521738
"Mushrooms, 227 grams",Nova Scotia,2.469782608695652
"Mushrooms, 227 grams",Ontario,2.223695652173913
"Mushrooms, 227 grams",Prince Edward Island,2.4554347826086955
"Mushrooms, 227 grams",Quebec,1.7789130434782607
"Mushrooms, 227 grams",Saskatchewan,2.361521739130435
"Nut milk, 1.89 litres",Alberta,3.981304347826087
"Nut milk, 1.89 litres",British Columbia,3.948478260869565
"Nut milk, 1.89 litres",Manitoba,3.8885869565217392
"Nut milk, 1.89 litres",New Brunswick,4.038043478260869
"Nut milk, 1.89 litres",Newfoundland and Labrador,4.043478260869565
"Nut milk, 1.89 litres",Nova Scotia,4.0230434782608695
"Nut milk, 1.89 litres",Ontario,3.845869565217391
"Nut milk, 1.89 litres",Prince Edward Island,4.0056521739130435
"Nut milk, 1.89 litres",Quebec,4.007717391304348
"Nut milk, 1.89 litres",Saskatchewan,3.9375
"Olive oil, 1 litre",Alberta,9.888695652173913
"Olive oil, 1 litre",British Columbia,10.03608695652174
"Olive oil, 1 litre",Manitoba,9.840978260869566
"Olive oil, 1 litre",New Brunswick,10.138478260869565
"Olive oil, 1 litre",Newfoundland and Labrador,9.962173913043477
"Olive oil, 1 litre",Nova Scotia,9.952717391304347
"Olive oil, 1 litre",Ontario,8.735
"Olive oil, 1 litre",Prince Edward Island,9.797282608695653
"Olive oil, 1 litre",Quebec,9.830326086956521
"Olive oil, 1 litre",Saskatchewan,10.081521739130435
"Onions, 1.36 kilograms",Alberta,3.9438043478260867
"Onions, 1.36 kilograms",British Columbia,4.036847826086956
"Onions, 1.36 kilograms",Manitoba,3.757826086956522
"Onions, 1.36 kilograms",New Brunswick,3.9142391304347828
"Onions, 1.36 kilograms",Newfoundland and Labrador,4.148586956521739
"Onions, 1.36 kilograms",Nova Scotia,4.04945652173913
"Onions, 1.36 kilograms",Ontario,3.9518478260869565
"Onions, 1.36 kilograms",Prince Edward Island,4.066413043478261
"Onions, 1.36 kilograms",Quebec,3.6229347826086955
"Onions, 1.36 kilograms",Saskatchewan,3.7568478260869567
"Onions, per kilogram",Alberta,4.297173913043478
"Onions, per kilogram",British Columbia,4.210978260869566
"Onions, per kilogram",Manitoba,4.252717391304348
"Onions, per kilogram",New Brunswick,5.304565217391304
"Onions, per kilogram",Newfoundland and Labrador,5.459673913043479
"Onions, per kilogram",Nova Scotia,5.321630434782608
"Onions, per kilogram",Ontario,4.6746739130434785
"Onions, per kilogram",Prince Edward Island,5.344130434782609
"Onions, per kilogram",Quebec,4.4075
"Onions, per kilogram",Saskatchewan,4.289673913043478
"Orange juice, 2 litres",Alberta,4.229456521739131
"Orange juice, 2 litres",British Columbia,4.142065217391305
"Orange juice, 2 litres",Manitoba,4.036521739130435
"Orange juice, 2 litres",New Brunswick,4.343804347826087
"Orange juice, 2 litres",Newfoundland and Labrador,4.40554347826087
"Orange juice, 2 litres",Nova Scotia,4.312173913043479
"Orange juice, 2 litres",Ontario,3.7378260869565216
"Orange juice, 2 litres",Prince Edward Island,4.304565217391304
"Orange juice, 2 litres",Quebec,4.187391304347826
"Orange juice, 2 litres",Saskatchewan,4.045760869565217
"Oranges, 1.36 kilograms",Alberta,5.542065217391304
"Oranges, 1.36 kilograms",British Columbia,5.5753260869565215
"Oranges, 1.36 kilograms",Manitoba,5.418695652173913
"Oranges, 1.36 kilograms",New Brunswick,5.646739130434782
"Oranges, 1.36 kilograms",Newfoundland and Labrador,6.211086956521739
"Oranges, 1.36 kilograms",Nova Scotia,5.608695652173913
"Oranges, 1.36 kilograms",Ontario,4.613043478260869
"Oranges, 1.36 kilograms",Prince Edward Island,5.6747826086956525
"Oranges, 1.36 kilograms",Quebec,4.725
"Oranges, 1.36 kilograms",Saskatchewan,5.547282608695652
"Oranges, per kilogram",Alberta,4.04641304347826
"Oranges, per kilogram",British Columbia,4.099673913043478
"Oranges, per kilogram",Manitoba,3.9622826086956517
"Oranges, per kilogram",New Brunswick,4.543152173913043
"Oranges, per kilogram",Newfoundland and Labrador,4.948804347826087
"Oranges, per kilogram",Nova Scotia,4.436304347826087
"Oranges, per kilogram",Ontario,3.4003260869565217
"Oranges, per kilogram",Prince Edward Island,4.478804347826087
"Oranges, per kilogram",Quebec,4.309673913043478
"Oranges, per kilogram",Saskatchewan,4.0753260869565215
"Pasta sauce, 650 millilitres",Alberta,2.457173913043478
"Pasta sauce, 650 millilitres",British Columbia,2.4884782608695653
"Pasta sauce, 650 millilitres",Manitoba,2.2960869565217394
"Pasta sauce, 650 millilitres",New Brunswick,2.5840217391304345
"Pasta sauce, 650 millilitres",Newfoundland and Labrador,2.4144565217391305
"Pasta sauce, 650 millilitres",Nova Scotia,2.489130434782609
"Pasta sauce, 650 millilitres",Ontario,2.363804347826087
"Pasta sauce, 650 millilitres",Prince Edward Island,2.5521739130434784
"Pasta sauce, 650 millilitres",Quebec,2.9209782608695654
"Pasta sauce, 650 millilitres",Saskatchewan,2.331086956521739
"Peanut butter, 1 kilogram",Alberta,5.1870652173913046
"Peanut butter, 1 kilogram",British Columbia,5.385652173913043
"Peanut butter, 1 kilogram",Manitoba,5.006739130434783
"Peanut butter, 1 kilogram",New Brunswick,5.091195652173913
"Peanut butter, 1 kilogram",Newfoundland and Labrador,5.052717391304348
"Peanut butter, 1 kilogram",Nova Scotia,5.024782608695652
"Peanut butter, 1 kilogram",Ontario,4.882282608695652
"Peanut butter, 1 kilogram",Prince Edward Island,5.015543478260869
"Peanut butter, 1 kilogram",Quebec,4.917717391304348
"Peanut butter, 1 kilogram",Saskatchewan,5.042717391304348
"Peanuts, 450 grams",Alberta,3.5169565217391305
"Peanuts, 450 grams",British Columbia,3.4806521739130436
"Peanuts, 450 grams",Manitoba,3.5477173913043476
"Peanuts, 450 grams",New Brunswick,3.4439130434782608
"Peanuts, 450 grams",Newfoundland and Labrador,3.4618478260869567
"Peanuts, 450 grams",Nova Scotia,3.3984782608695654
"Peanuts, 450 grams",Ontario,3.282391304347826
"Peanuts, 450 grams",Prince Edward Island,3.430108695652174
"Peanuts, 450 grams",Quebec,3.571739130434783
"Peanuts, 450 grams",Saskatchewan,3.4397826086956518
"Pears, per kilogram",Alberta,4.6510869565217385
"Pears, per kilogram",British Columbia,4.768260869565218
"Pears, per kilogram",Manitoba,4.581413043478261
"Pears, per kilogram",New Brunswick,5.5230434782608695
"Pears, per kilogram",Newfoundland and Labrador,5.94804347826087
"Pears, per kilogram",Nova Scotia,5.46
"Pears, per kilogram",Ontario,4.416630434782609
"Pears, per kilogram",Prince Edward Island,5.572173913043478
"Pears, per kilogram",Quebec,4.8549999999999995
"Pears, per kilogram",Saskatchewan,4.702173913043478
"Peppers, per kilogram",Alberta,7.494782608695652
"Peppers, per kilogram",British Columbia,7.837173913043478
"Peppers, per kilogram",Manitoba,7.349021739130435
"Peppers, per kilogram",New Brunswick,7.993260869565217
"Peppers, per kilogram",Newfoundland and Labrador,8.598152173913043
"Peppers, per kilogram",Nova Scotia,8.094347826086956
"Peppers, per kilogram",Ontario,6.725543478260869
"Peppers, per kilogram",Prince Edward Island,8.150978260869564
"Peppers, per kilogram",Quebec,7.134782608695652
"Peppers, per kilogram",Saskatchewan,7.51054347826087
"Pork loin cuts, per kilogram",Alberta,9.566521739130435
"Pork loin cuts, per kilogram",British Columbia,9.36945652173913
"Pork loin cuts, per kilogram",Manitoba,9.112608695652174
"Pork loin cuts, per kilogram",New Brunswick,7.739891304347827
"Pork loin cuts, per kilogram",Newfoundland and Labrador,7.578913043478261
"Pork loin cuts, per kilogram",Nova Scotia,7.806739130434783
"Pork loin cuts, per kilogram",Ontario,8.155434782608696
"Pork loin cuts, per kilogram",Prince Edward Island,7.828695652173913
"Pork loin cuts, per kilogram",Quebec,8.679021739130436
"Pork loin cuts, per kilogram",Saskatchewan,8.61108695652174
"Pork rib cuts, per kilogram",Alberta,9.882391304347825
"Pork rib cuts, per kilogram",British Columbia,9.727173913043478
"Pork rib cuts, per kilogram",Manitoba,9.297173913043478
"Pork rib cuts, per kilogram",New Brunswick,8.444782608695652
"Pork rib cuts, per kilogram",Newfoundland and Labrador,8.620978260869565
"Pork rib cuts, per kilogram",Nova Scotia,8.405978260869565
"Pork rib cuts, per kilogram",Ontario,8.808804347826086
"Pork rib cuts, per kilogram",Prince Edward Island,8.550978260869565
"Pork rib cuts, per kilogram",Quebec,10.102826086956522
"Pork rib cuts, per kilogram",Saskatchewan,9.328152173913043
"Pork shoulder cuts, per kilogram",Alberta,7.089239130434783
"Pork shoulder cuts, per kilogram",British Columbia,7.3263043478260865
"Pork shoulder cuts, per kilogram",Manitoba,7.077608695652174
"Pork shoulder cuts, per kilogram",New Brunswick,6.060760869565217
"Pork shoulder cuts, per kilogram",Newfoundland and Labrador,6.943043478260869
"Pork shoulder cuts, per kilogram",Nova Scotia,6.459130434782609
"Pork shoulder cuts, per kilogram",Ontario,6.592391304347826
"Pork shoulder cuts, per kilogram",Prince Edward Island,6.536304347826087
"Pork shoulder cuts, per kilogram",Quebec,5.914999999999999
"Pork shoulder cuts, per kilogram",Saskatchewan,6.7628260869565215
"Potatoes, 4.54 kilograms",Alberta,6.613152173913043
"Potatoes, 4.54 kilograms",British Columbia,6.363913043478261
"Potatoes, 4.54 kilograms",Manitoba,6.602391304347826
"Potatoes, 4.54 kilograms",New Brunswick,4.582934782608696
"Potatoes, 4.54 kilograms",Newfoundland and Labrador,5.388478260869565
"Potatoes, 4.54 kilograms",Nova Scotia,4.499673913043479
"Potatoes, 4.54 kilograms",Ontario,4.129347826086956
"Potatoes, 4.54 kilograms",Prince Edward Island,4.574347826086957
"Potatoes, 4.54 kilograms",Quebec,4.202717391304348
"Potatoes, 4.54 kilograms",Saskatchewan,6.66945652173913
"Potatoes, per kilogram",Alberta,3.9905434782608693
"Potatoes, per kilogram",British Columbia,4.016521739130434
"Potatoes, per kilogram",Manitoba,3.9403260869565218
"Potatoes, per kilogram",New Brunswick,4.603369565217391
"Potatoes, per kilogram",Newfoundland and Labrador,4.792282608695652
"Potatoes, per kilogram",Nova Scotia,4.288804347826087
"Potatoes, per kilogram",Ontario,4.250326086956521
"Potatoes, per kilogram",Prince Edward Island,4.660108695652174
"Potatoes, per kilogram",Quebec,4.444565217391304
"Potatoes, per kilogram",Saskatchewan,4.159021739130435
"Roasted or ground coffee, 340 grams",Alberta,5.560869565217391
"Roasted or ground coffee, 340 grams",British Columbia,5.966304347826087
"Roasted or ground coffee, 340 grams",Manitoba,5.221630434782608
"Roasted or ground coffee, 340 grams",New Brunswick,6.1164130434782615
"Roasted or ground coffee, 340 grams",Newfoundland and Labrador,6.430760869565217
"Roasted or ground coffee, 340 grams",Nova Scotia,6.640108695652174
"Roasted or ground coffee, 340 grams",Ontario,5.504347826086956
"Roasted or ground coffee, 340 grams",Prince Edward Island,5.973260869565217
"Roasted or ground coffee, 340 grams",Quebec,5.569021739130435
"Roasted or ground coffee, 340 grams",Saskatchewan,4.979347826086957
"Romaine lettuce, unit",Alberta,2.753586956521739
"Romaine lettuce, unit",British Columbia,2.7629347826086956
"Romaine lettuce, unit",Manitoba,2.802391304347826
"Romaine lettuce, unit",New Brunswick,2.8625000000000003
"Romaine lettuce, unit",Newfoundland and Labrador,3.2695652173913046
"Romaine lettuce, unit",Nova Scotia,2.8841304347826084
"Romaine lettuce, unit",Ontario,2.6667391304347827
"Romaine lettuce, unit",Prince Edward Island,2.895217391304348
"Romaine lettuce, unit",Quebec,2.4169565217391304
"Romaine lettuce, unit",Saskatchewan,3.1001086956521737
"Salad dressing, 475 millilitres",Alberta,2.826304347826087
"Salad dressing, 475 millilitres",British Columbia,2.7393478260869566
"Salad dressing, 475 millilitres",Manitoba,2.7205434782608693
"Salad dressing, 475 millilitres",New Brunswick,3.0575
"Salad dressing, 475 millilitres",Newfoundland and Labrador,3.0248913043478263
"Salad dressing, 475 millilitres",Nova Scotia,3.0142391304347824
"Salad dressing, 475 millilitres",Ontario,2.7770652173913044
"Salad dressing, 475 millilitres",Prince Edward Island,3.0345652173913042
"Salad dressing, 475 millilitres",Quebec,2.8311956521739132
"Salad dressing, 475 millilitres",Saskatchewan,2.7344565217391303
"Salad greens, 142 grams",Alberta,4.269565217391304
"Salad greens, 142 grams",British Columbia,4.506304347826087
"Salad greens, 142 grams",Manitoba,4.123804347826087
"Salad greens, 142 grams",New Brunswick,4.29054347826087
"Salad greens, 142 grams",Newfoundland and Labrador,4.577717391304348
"Salad greens, 142 grams",Nova Scotia,4.247608695652174
"Salad greens, 142 grams",Ontario,4.135326086956522
"Salad greens, 142 grams",Prince Edward Island,4.286630434782609
"Salad greens, 142 grams",Quebec,3.83054347826087
"Salad greens, 142 grams",Saskatchewan,4.155869565217391
"Salmon, per kilogram",Alberta,24.188478260869566
"Salmon, per kilogram",British Columbia,25.874673913043477
"Salmon, per kilogram",Manitoba,22.620434782608694
"Salmon, per kilogram",New Brunswick,22.465869565217393
"Salmon, per kilogram",Newfoundland and Labrador,22.53739130434783
"Salmon, per kilogram",Nova Scotia,22.568804347826084
"Salmon, per kilogram",Ontario,25.64532608695652
"Salmon, per kilogram",Prince Edward Island,22.601739130434783
"Salmon, per kilogram",Quebec,23.86336956521739
"Salmon, per kilogram",Saskatchewan,21.76304347826087
"Salsa, 418 millilitres",Alberta,3.6980434782608698
"Salsa, 418 millilitres",British Columbia,3.6604347826086956
"Salsa, 418 millilitres",Manitoba,3.5971739130434783
"Salsa, 418 millilitres",New Brunswick,3.788804347826087
"Salsa, 418 millilitres",Newfoundland and Labrador,3.781195652173913
"Salsa, 418 millilitres",Nova Scotia,3.769891304347826
"Salsa, 418 millilitres",Ontario,3.698152173913044
"Salsa, 418 millilitres",Prince Edward Island,3.818586956521739
"Salsa, 418 millilitres",Quebec,3.566521739130435
"Salsa, 418 millilitres",Saskatchewan,3.6168478260869565
"Shampoo, 400 millilitres",Alberta,5.746521739130435
"Shampoo, 400 millilitres",British Columbia,5.824021739130434
"Shampoo, 400 millilitres",Manitoba,5.508369565217391
"Shampoo, 400 millilitres",New Brunswick,5.7371739130434785
"Shampoo, 400 millilitres",Newfoundland and Labrador,5.569565217391304
"Shampoo, 400 millilitres",Nova Scotia,5.764565217391305
"Shampoo, 400 millilitres",Ontario,5.584021739130435
"Shampoo, 400 millilitres",Prince Edward Island,5.686630434782608
"Shampoo, 400 millilitres",Quebec,5.256086956521739
"Shampoo, 400 millilitres",Saskatchewan,5.565978260869565
"Shrimp, 300 grams",Alberta,7.481195652173913
"Shrimp, 300 grams",British Columbia,7.5127173913043475
"Shrimp, 300 grams",Manitoba,7.281521739130435
"Shrimp, 300 grams",New Brunswick,7.056739130434783
"Shrimp, 300 grams",Newfoundland and Labrador,7.1572826086956525
"Shrimp, 300 grams",Nova Scotia,6.9215217391304344
"Shrimp, 300 grams",Ontario,7.121739130434783
"Shrimp, 300 grams",Prince Edward Island,6.855108695652174
"Shrimp, 300 grams",Quebec,7.571521739130435
"Shrimp, 300 grams",Saskatchewan,7.35804347826087
"Soy milk, 1.89 litres",Alberta,3.9271739130434784
"Soy milk, 1.89 litres",British Columbia,3.932282608695652
"Soy milk, 1.89 litres",Manitoba,3.8740217391304346
"Soy milk, 1.89 litres",New Brunswick,4.067934782608695
"Soy milk, 1.89 litres",Newfoundland and Labrador,4.053695652173913
"Soy milk, 1.89 litres",Nova Scotia,4.031086956521739
"Soy milk, 1.89 litres",Ontario,3.880217391304348
"Soy milk, 1.89 litres",Prince Edward Island,4.015652173913043
"Soy milk, 1.89 litres",Quebec,4.064782608695652
"Soy milk, 1.89 litres",Saskatchewan,3.9008695652173913
"Squash, per kilogram",Alberta,4.009782608695652
"Squash, per kilogram",British Columbia,3.965
"Squash, per kilogram",Manitoba,3.8992391304347827
"Squash, per kilogram",New Brunswick,4.465869565217392
"Squash, per kilogram",Newfoundland and Labrador,4.89108695652174
"Squash, per kilogram",Nova Scotia,4.523260869565218
